complaint_id,fraud_type,amount_lost,number_of_hops,victim_lat,victim_lon,withdrawal_lat,withdrawal_lon,beneficiary_bank,complaint_datetime,victim_district,victim_state,alert_level,is_insider_case,withdrawal_zone,freezable_amount,hour,is_weekend
CS2024000144,OLX Scam,11151.93,1,28.629205,76.957213,28.279644,76.851572,PNB,2024-03-11 04:45:00,Delhi,Delhi,LOW,False,28.3_76.9,11151.93,4,False
CS2024000145,KYC Fraud,976.18,3,24.07935,86.992733,23.941331,86.142351,PNB,2024-03-05 13:46:00,Jamtara,Jharkhand,LOW,False,23.9_86.1,683.3259999999999,13,False
CS2024000146,OLX Scam,1633.43,1,18.919755,72.945751,18.764979,72.752464,PNB,2024-11-19 08:34:00,Mumbai,Maharashtra,LOW,False,18.8_72.8,1633.43,8,False
CS2024000147,Investment Scam,157159.05,8,28.560241,77.219493,27.865972,79.831502,ICICI,2024-01-29 18:18:00,Delhi,Delhi,HIGH,False,27.9_79.8,15715.904999999999,18,False
CS2024000148,KYC Fraud,501.48,3,28.891742,77.139436,28.484286,76.643899,Kotak,2024-02-10 03:40:00,Delhi,Delhi,LOW,False,28.5_76.6,351.036,3,True
CS2024000149,OLX Scam,4664.06,2,28.729803,77.256889,28.528843,76.973222,Kotak,2024-07-19 03:30:00,Delhi,Delhi,LOW,False,28.5_77.0,3964.451,3,False
CS2024000150,OLX Scam,10373.36,1,28.660089,76.988349,28.596449,76.554122,PNB,2024-07-24 12:57:00,Delhi,Delhi,LOW,False,28.6_76.6,10373.36,12,False
CS2024000151,Tech Support Fraud,12793.52,3,18.920113,72.949611,18.766147,73.311737,HDFC,2024-02-09 15:17:00,Mumbai,Maharashtra,LOW,False,18.8_73.3,8955.464,15,False
CS2024000152,OLX Scam,7497.78,1,28.512723,76.665037,28.295529,76.681642,Axis,2024-10-12 17:32:00,Delhi NCR,Haryana,LOW,False,28.3_76.7,7497.78,17,True
CS2024000153,Tech Support Fraud,1157.7,2,19.239015,73.020833,19.635098,72.990137,BOB,2024-10-23 19:01:00,Mumbai,Maharashtra,LOW,False,19.6_73.0,984.045,19,False
CS2024000154,OLX Scam,18021.32,3,28.739668,76.878791,29.068397,76.676922,BOB,2024-10-11 22:05:00,Delhi,Delhi,LOW,False,29.1_76.7,12614.923999999999,22,False
CS2024000155,Lottery Fraud,7132.56,5,28.532119,76.84261,28.313212,77.383104,HDFC,2024-07-31 01:01:00,Delhi,Delhi,MEDIUM,False,28.3_77.4,2853.0240000000003,1,False
CS2024000156,KYC Fraud,3078.48,3,28.828647,77.290746,28.99897,77.581297,HDFC,2024-09-13 10:14:00,Delhi,Delhi,LOW,False,29.0_77.6,2154.9359999999997,10,False
CS2024000157,UPI Fraud,44419.53,3,28.451339,77.167531,28.857652,76.415927,BOB,2024-02-24 11:20:00,Delhi NCR,Haryana,LOW,False,28.9_76.4,31093.671,11,True
CS2024000158,UPI Fraud,886.06,2,28.896143,77.022635,28.790933,76.839412,Kotak,2024-07-04 06:07:00,Delhi NCR,Haryana,LOW,False,28.8_76.8,753.151,6,False
CS2024000159,Investment Scam,3406.99,4,19.239048,72.883957,17.541404,73.437991,Axis,2024-01-17 18:27:00,Mumbai,Maharashtra,MEDIUM,False,17.5_73.4,1873.8445,18,False
CS2024000160,Romance Scam,10906.79,5,28.559324,77.156212,28.595869,77.150044,HDFC,2024-10-23 06:59:00,Delhi,Delhi,MEDIUM,True,28.6_77.2,9816.111,6,False
CS2024000161,KYC Fraud,2139.24,4,28.657058,77.075801,28.390116,77.733483,ICICI,2024-12-14 02:15:00,Delhi,Delhi,MEDIUM,False,28.4_77.7,1176.5819999999999,2,True
CS2024000162,KYC Fraud,546.64,3,18.872143,72.800894,19.100672,73.151483,SBI,2024-08-01 10:10:00,Mumbai,Maharashtra,LOW,False,19.1_73.2,382.64799999999997,10,False
CS2024000163,UPI Fraud,2029.6,3,19.102976,73.079602,18.799531,72.435433,PNB,2024-09-27 14:37:00,Mumbai,Maharashtra,LOW,False,18.8_72.4,1420.7199999999998,14,False
CS2024000164,Lottery Fraud,4085.87,4,28.858448,77.588814,29.30133,77.53729,BOB,2024-12-01 15:49:00,Delhi NCR,Haryana,MEDIUM,False,29.3_77.5,2247.2285,15,True
CS2024000165,Job Fraud,1119.31,3,19.265046,72.988715,19.667253,73.020086,Canara,2024-02-28 01:25:00,Mumbai,Maharashtra,LOW,False,19.7_73.0,783.5169999999999,1,False
CS2024000166,Lottery Fraud,4092.87,5,23.934571,87.014964,23.917439,87.027702,SBI,2024-09-03 20:43:00,Jamtara,Jharkhand,MEDIUM,True,23.9_87.0,3683.583,20,False
CS2024000167,UPI Fraud,637.7,2,28.615921,76.980406,28.759396,76.54857,Kotak,2024-04-17 01:27:00,Delhi,Delhi,LOW,False,28.8_76.5,542.0450000000001,1,False
CS2024000168,Tech Support Fraud,9990.24,1,18.870123,72.973689,18.818236,72.801141,PNB,2024-09-06 19:20:00,Mumbai,Maharashtra,LOW,False,18.8_72.8,9990.24,19,False
CS2024000169,Job Fraud,341.18,1,28.797612,77.632394,28.957077,77.548514,Canara,2024-07-23 17:50:00,Delhi NCR,Haryana,LOW,False,29.0_77.5,341.18,17,False
CS2024000170,OLX Scam,11557.95,2,18.830753,73.03978,19.05601,73.425635,SBI,2024-06-11 22:26:00,Mumbai,Maharashtra,LOW,False,19.1_73.4,9824.2575,22,False
CS2024000171,UPI Fraud,12062.09,4,28.308471,77.661508,27.643553,77.48152,Axis,2024-04-26 08:28:00,Delhi NCR,Haryana,MEDIUM,False,27.6_77.5,6634.1495,8,False
CS2024000172,Romance Scam,11674.74,5,28.890888,77.318668,26.4426,77.263865,PNB,2024-09-15 05:31:00,Delhi,Delhi,MEDIUM,False,26.4_77.3,4669.896,5,True
CS2024000173,KYC Fraud,478.55,3,28.6681,76.889501,28.42453,76.588509,Kotak,2024-09-24 21:18:00,Delhi,Delhi,LOW,False,28.4_76.6,334.985,21,False
CS2024000174,Romance Scam,5921.27,6,19.247648,72.841222,17.922791,72.78864,PNB,2024-12-21 20:25:00,Mumbai,Maharashtra,MEDIUM,False,17.9_72.8,1480.3175,20,True
CS2024000175,Lottery Fraud,43013.99,2,28.435839,77.667757,28.112942,77.277119,PNB,2024-05-11 00:22:00,Delhi NCR,Haryana,LOW,False,28.1_77.3,36561.8915,0,True
CS2024000176,Job Fraud,660.44,2,17.247657,78.373909,17.434029,78.185511,BOB,2024-03-07 00:00:00,Hyderabad,Telangana,LOW,False,17.4_78.2,561.374,0,False
CS2024000177,UPI Fraud,618.11,4,28.722449,76.687899,29.710568,76.839462,Canara,2024-12-02 01:55:00,Delhi NCR,Haryana,MEDIUM,False,29.7_76.8,339.9605,1,False
CS2024000178,Tech Support Fraud,1563.65,2,17.21902,78.341982,17.023063,77.879253,PNB,2024-07-02 10:31:00,Hyderabad,Telangana,LOW,False,17.0_77.9,1329.1025,10,False
CS2024000179,Lottery Fraud,8910.15,4,13.065731,77.490732,13.320988,76.701923,Kotak,2024-12-06 06:28:00,Bengaluru,Karnataka,MEDIUM,False,13.3_76.7,4900.5825,6,False
CS2024000180,Tech Support Fraud,1860.71,3,12.805356,77.59819,12.76783,76.988966,PNB,2024-03-15 04:55:00,Bengaluru,Karnataka,LOW,False,12.8_77.0,1302.4969999999998,4,False
CS2024000181,Job Fraud,748.09,3,28.599968,76.914205,28.423332,76.713296,Kotak,2024-06-01 21:25:00,Delhi,Delhi,LOW,False,28.4_76.7,523.663,21,True
CS2024000182,OLX Scam,19190.8,2,28.851,76.671785,29.092931,77.230569,SBI,2024-07-21 10:02:00,Delhi NCR,Haryana,LOW,False,29.1_77.2,16312.179999999998,10,True
CS2024000183,Romance Scam,10976.83,4,12.898012,77.758035,11.70504,77.213865,Axis,2024-12-03 01:47:00,Bengaluru,Karnataka,MEDIUM,False,11.7_77.2,6037.2565,1,False
CS2024000184,Lottery Fraud,10864.21,2,13.075883,77.542198,13.421643,77.366532,BOB,2024-10-17 06:04:00,Bengaluru,Karnataka,LOW,False,13.4_77.4,9234.5785,6,False
CS2024000185,Lottery Fraud,4796.39,4,28.613915,77.177443,28.695064,77.735844,HDFC,2024-07-10 13:45:00,Delhi,Delhi,MEDIUM,False,28.7_77.7,2638.0145,13,False
CS2024000186,Tech Support Fraud,282.2,1,28.871694,77.414795,28.54586,77.289993,PNB,2024-08-19 04:32:00,Delhi NCR,Haryana,LOW,False,28.5_77.3,282.2,4,False
CS2024000187,Job Fraud,273.07,2,23.942269,86.826012,23.555954,86.835226,ICICI,2024-11-24 05:51:00,Jamtara,Jharkhand,LOW,False,23.6_86.8,232.1095,5,True
CS2024000188,UPI Fraud,5047.08,4,19.102596,72.747201,19.91476,72.496032,Canara,2024-12-29 11:43:00,Mumbai,Maharashtra,MEDIUM,False,19.9_72.5,2775.8940000000002,11,True
CS2024000189,OLX Scam,4266.94,2,28.56959,77.626644,28.381973,77.736321,Axis,2024-03-25 06:20:00,Delhi NCR,Haryana,LOW,False,28.4_77.7,3626.8989999999994,6,False
CS2024000190,UPI Fraud,5656.48,3,23.89893,86.850592,23.576659,87.643205,ICICI,2024-04-13 08:20:00,Jamtara,Jharkhand,LOW,False,23.6_87.6,3959.5359999999996,8,True
CS2024000191,Tech Support Fraud,677.61,3,24.128434,87.013457,24.200982,87.485037,SBI,2024-10-11 23:23:00,Jamtara,Jharkhand,LOW,False,24.2_87.5,474.327,23,False
CS2024000192,KYC Fraud,4354.26,2,12.927057,77.597679,13.12006,77.983025,HDFC,2024-02-27 04:29:00,Bengaluru,Karnataka,LOW,False,13.1_78.0,3701.121,4,False
CS2024000193,UPI Fraud,2445.52,3,28.899504,77.041821,28.526123,77.107341,Axis,2024-12-07 06:09:00,Delhi NCR,Haryana,LOW,False,28.5_77.1,1711.8639999999998,6,True
CS2024000194,Tech Support Fraud,4631.62,2,23.928783,87.027731,23.755387,87.125835,ICICI,2024-09-26 19:24:00,Jamtara,Jharkhand,LOW,False,23.8_87.1,3936.877,19,False
CS2024000195,Romance Scam,5942.52,5,24.141687,86.834906,22.714354,87.64717,ICICI,2024-09-08 17:14:00,Jamtara,Jharkhand,MEDIUM,False,22.7_87.6,2377.0080000000003,17,True
CS2024000196,Tech Support Fraud,7251.96,2,28.807408,77.021095,28.725729,77.285407,ICICI,2024-08-08 06:04:00,Delhi,Delhi,LOW,False,28.7_77.3,6164.166,6,False
CS2024000197,UPI Fraud,4848.84,3,19.192244,72.855242,19.213399,73.517504,HDFC,2024-03-03 11:23:00,Mumbai,Maharashtra,LOW,False,19.2_73.5,3394.188,11,True
CS2024000198,Romance Scam,161029.01,6,17.452949,78.544288,19.249058,78.327015,Canara,2024-07-16 03:27:00,Hyderabad,Telangana,HIGH,False,19.2_78.3,40257.2525,3,False
CS2024000199,Lottery Fraud,5720.43,2,28.584519,77.010349,28.986249,77.474472,HDFC,2024-08-02 14:27:00,Delhi,Delhi,LOW,False,29.0_77.5,4862.3655,14,False
CS2024000200,Investment Scam,97288.07,6,28.793771,76.91698,27.474173,74.558323,PNB,2024-06-11 21:55:00,Delhi,Delhi,MEDIUM,False,27.5_74.6,24322.0175,21,False
CS2024000201,KYC Fraud,1331.66,3,28.456628,77.639445,28.334835,77.325116,Kotak,2024-09-10 20:01:00,Delhi NCR,Haryana,LOW,False,28.3_77.3,932.162,20,False
CS2024000202,KYC Fraud,296.21,3,23.880801,87.168298,24.152837,86.661215,Kotak,2024-07-28 01:27:00,Jamtara,Jharkhand,LOW,False,24.2_86.7,207.34699999999998,1,True
CS2024000203,KYC Fraud,3951.29,2,28.606287,77.292336,28.332495,76.966703,PNB,2024-01-11 11:29:00,Delhi,Delhi,LOW,False,28.3_77.0,3358.5965,11,False
CS2024000204,Lottery Fraud,13280.58,5,28.423117,77.396017,29.0088,76.763676,BOB,2024-11-07 04:50:00,Delhi NCR,Haryana,MEDIUM,False,29.0_76.8,5312.232,4,False
CS2024000205,KYC Fraud,1490.52,2,28.711093,76.857003,28.299567,77.105263,ICICI,2024-04-21 11:27:00,Delhi,Delhi,LOW,False,28.3_77.1,1266.942,11,True
CS2024000206,KYC Fraud,280.45,3,28.534997,77.350845,28.271269,77.845455,ICICI,2024-05-29 04:20:00,Delhi,Delhi,LOW,False,28.3_77.8,196.31499999999997,4,False
CS2024000207,Lottery Fraud,2540.98,3,23.909239,87.171479,24.405574,86.988878,BOB,2024-03-17 02:46:00,Jamtara,Jharkhand,LOW,False,24.4_87.0,1778.686,2,True
CS2024000208,Romance Scam,13632.3,4,19.293249,72.743707,20.69939,71.540338,Canara,2024-07-12 05:12:00,Mumbai,Maharashtra,MEDIUM,False,20.7_71.5,7497.765,5,False
CS2024000209,Investment Scam,664222.71,10,19.273029,72.970922,17.720774,71.988316,Axis,2024-09-29 19:06:00,Mumbai,Maharashtra,HIGH,False,17.7_72.0,66422.271,19,True
CS2024000210,UPI Fraud,816.05,4,18.911967,72.703074,18.198666,72.54271,PNB,2024-11-10 14:52:00,Mumbai,Maharashtra,MEDIUM,False,18.2_72.5,448.8275,14,True
CS2024000211,Investment Scam,643122.12,10,28.442843,77.409609,30.330075,77.069972,BOB,2024-09-29 20:59:00,Delhi NCR,Haryana,HIGH,False,30.3_77.1,64312.212,20,True
CS2024000212,Tech Support Fraud,5873.81,3,12.839089,77.722911,12.567051,77.435391,PNB,2024-12-02 05:04:00,Bengaluru,Karnataka,LOW,False,12.6_77.4,4111.667,5,False
CS2024000213,Tech Support Fraud,2629.6,2,28.790798,76.980072,28.649371,77.199748,ICICI,2024-01-22 22:50:00,Delhi NCR,Haryana,LOW,False,28.6_77.2,2235.16,22,False
CS2024000214,Job Fraud,2602.74,3,28.83955,77.282826,28.626394,76.937625,Kotak,2024-02-09 02:33:00,Delhi,Delhi,LOW,False,28.6_76.9,1821.9179999999997,2,False
CS2024000215,Job Fraud,2707.22,3,28.775431,77.177031,28.946344,77.371197,HDFC,2024-05-31 19:31:00,Delhi,Delhi,LOW,False,28.9_77.4,1895.0539999999996,19,False
CS2024000216,OLX Scam,2970.66,1,23.858873,86.936775,24.221971,86.70316,BOB,2024-11-12 06:52:00,Jamtara,Jharkhand,LOW,False,24.2_86.7,2970.66,6,False
CS2024000217,Investment Scam,9228.03,5,18.938268,72.859281,20.142078,71.42022,Kotak,2024-01-26 20:13:00,Mumbai,Maharashtra,MEDIUM,False,20.1_71.4,3691.2120000000004,20,False
CS2024000218,OLX Scam,18197.61,1,28.804077,76.923138,28.90769,77.100695,HDFC,2024-02-12 09:54:00,Delhi,Delhi,LOW,False,28.9_77.1,18197.61,9,False
CS2024000219,Lottery Fraud,15564.9,3,28.419377,77.520794,29.06742,77.085475,BOB,2024-12-03 17:48:00,Delhi NCR,Haryana,LOW,False,29.1_77.1,10895.429999999998,17,False
CS2024000220,KYC Fraud,2394.26,2,17.543977,78.512746,17.681044,78.36453,Kotak,2024-07-23 13:04:00,Hyderabad,Telangana,LOW,False,17.7_78.4,2035.121,13,False
CS2024000221,Tech Support Fraud,746.15,2,18.81158,73.088599,18.544834,73.356176,ICICI,2024-10-13 15:18:00,Mumbai,Maharashtra,LOW,False,18.5_73.4,634.2275,15,True
CS2024000222,UPI Fraud,5479.07,2,24.110178,87.049744,24.344106,86.815762,Kotak,2024-11-29 21:24:00,Jamtara,Jharkhand,LOW,False,24.3_86.8,4657.2095,21,False
CS2024000223,KYC Fraud,1547.59,4,17.229809,78.412014,17.373081,77.765002,BOB,2024-12-14 23:10:00,Hyderabad,Telangana,MEDIUM,False,17.4_77.8,851.1745000000001,23,True
CS2024000224,KYC Fraud,155.14,4,12.859541,77.692017,12.702525,77.116746,Kotak,2024-04-19 18:49:00,Bengaluru,Karnataka,MEDIUM,False,12.7_77.1,85.327,18,False
CS2024000225,UPI Fraud,1418.64,3,28.855619,77.133448,28.458409,77.171775,Axis,2024-04-18 14:26:00,Delhi NCR,Haryana,LOW,False,28.5_77.2,993.048,14,False
CS2024000226,UPI Fraud,1959.75,3,18.905776,72.862788,19.441575,73.51612,HDFC,2024-04-14 09:41:00,Mumbai,Maharashtra,LOW,False,19.4_73.5,1371.8249999999998,9,True
CS2024000227,Job Fraud,2905.07,1,18.852452,72.746524,18.736752,72.941853,HDFC,2024-06-11 18:38:00,Mumbai,Maharashtra,LOW,False,18.7_72.9,2905.07,18,False
CS2024000228,Job Fraud,2891.05,2,12.849953,77.774389,13.050847,77.739167,BOB,2024-03-28 17:30:00,Bengaluru,Karnataka,LOW,False,13.1_77.7,2457.3925,17,False
CS2024000229,Lottery Fraud,13159.81,4,19.193775,73.08509,19.266916,72.647392,Kotak,2024-03-14 10:56:00,Mumbai,Maharashtra,MEDIUM,False,19.3_72.6,7237.8955000000005,10,False
CS2024000230,Job Fraud,419.09,2,28.686903,77.161676,28.531286,77.603242,HDFC,2024-01-27 17:54:00,Delhi,Delhi,LOW,False,28.5_77.6,356.2265,17,True
CS2024000231,UPI Fraud,14979.84,2,28.678011,76.901409,29.231232,77.092933,Canara,2024-02-23 07:21:00,Delhi,Delhi,LOW,False,29.2_77.1,12732.864,7,False
CS2024000232,OLX Scam,39967.41,3,28.401337,77.077681,27.939776,76.749513,PNB,2024-03-04 10:59:00,Delhi,Delhi,LOW,False,27.9_76.7,27977.187,10,False
CS2024000233,Job Fraud,492.57,3,17.408768,78.348985,17.461205,77.964107,BOB,2024-09-06 13:15:00,Hyderabad,Telangana,LOW,False,17.5_78.0,344.799,13,False
CS2024000234,Investment Scam,193327.94,5,28.533214,76.813513,28.544178,76.833786,Canara,2024-02-25 05:14:00,Delhi,Delhi,MEDIUM,True,28.5_76.8,173995.146,5,True
CS2024000235,OLX Scam,4137.25,3,19.272842,72.729931,19.245689,72.746309,SBI,2024-08-23 07:57:00,Mumbai,Maharashtra,LOW,True,19.2_72.7,3723.525,7,False
CS2024000236,Investment Scam,247713.74,6,18.939777,72.842927,20.292031,71.938223,Canara,2024-10-08 17:08:00,Mumbai,Maharashtra,HIGH,False,20.3_71.9,61928.435,17,False
CS2024000237,Tech Support Fraud,2541.72,2,28.736697,76.889377,28.731034,76.906808,PNB,2024-05-10 03:34:00,Delhi,Delhi,LOW,True,28.7_76.9,2287.548,3,False
CS2024000238,KYC Fraud,961.5,3,17.565286,78.374284,17.128101,77.935901,Kotak,2024-05-15 02:42:00,Hyderabad,Telangana,LOW,False,17.1_77.9,673.05,2,False
CS2024000239,Lottery Fraud,19490.17,5,28.702446,76.914301,29.334071,77.432344,SBI,2024-04-22 19:51:00,Delhi,Delhi,MEDIUM,False,29.3_77.4,7796.067999999999,19,False
CS2024000240,KYC Fraud,2175.65,3,28.674917,77.583298,29.1228,77.333798,Canara,2024-07-21 12:03:00,Delhi NCR,Haryana,LOW,False,29.1_77.3,1522.955,12,True
CS2024000241,KYC Fraud,960.03,4,28.635368,77.33329,28.508206,77.987027,HDFC,2024-05-21 20:31:00,Delhi,Delhi,MEDIUM,False,28.5_78.0,528.0165000000001,20,False
CS2024000242,Lottery Fraud,1291.16,3,17.347124,78.508298,16.823163,78.670435,Axis,2024-01-14 10:42:00,Hyderabad,Telangana,LOW,False,16.8_78.7,903.812,10,True
CS2024000243,KYC Fraud,861.01,4,19.187944,72.962269,19.184488,72.98512,Kotak,2024-05-23 18:31:00,Mumbai,Maharashtra,MEDIUM,True,19.2_73.0,774.909,18,False
CS2024000244,KYC Fraud,1568.74,2,28.613882,77.261547,28.62153,77.241427,PNB,2024-04-16 05:47:00,Delhi,Delhi,LOW,True,28.6_77.2,1411.866,5,False
CS2024000245,OLX Scam,7764.26,3,28.789879,77.246466,29.154801,77.38406,SBI,2024-11-04 17:26:00,Delhi,Delhi,LOW,False,29.2_77.4,5434.982,17,False
CS2024000246,OLX Scam,4334.38,1,17.414467,78.368762,17.657775,78.188103,BOB,2024-05-08 07:46:00,Hyderabad,Telangana,LOW,False,17.7_78.2,4334.38,7,False
CS2024000247,Investment Scam,905412.54,10,28.421816,77.335683,29.344545,74.795373,Kotak,2024-12-22 01:52:00,Delhi,Delhi,HIGH,False,29.3_74.8,90541.25400000002,1,True
CS2024000248,UPI Fraud,7075.18,3,28.868649,77.081432,29.538018,77.168608,SBI,2024-02-07 10:55:00,Delhi,Delhi,LOW,False,29.5_77.2,4952.626,10,False
CS2024000249,UPI Fraud,5084.2,2,18.901242,72.732105,19.507915,73.03228,SBI,2024-09-17 20:19:00,Mumbai,Maharashtra,LOW,False,19.5_73.0,4321.57,20,False
CS2024000250,Investment Scam,23346.72,4,12.896346,77.622583,14.545785,76.48754,Canara,2024-03-28 21:04:00,Bengaluru,Karnataka,MEDIUM,False,14.5_76.5,12840.696000000002,21,False
CS2024000251,UPI Fraud,5795.12,3,28.969523,76.779069,28.220559,76.028933,PNB,2024-12-15 05:42:00,Delhi NCR,Haryana,LOW,False,28.2_76.0,4056.584,5,True
CS2024000252,UPI Fraud,2415.84,4,24.067332,86.994844,24.418237,86.127517,BOB,2024-09-18 20:55:00,Jamtara,Jharkhand,MEDIUM,False,24.4_86.1,1328.7120000000002,20,False
CS2024000253,Tech Support Fraud,5377.79,1,28.892255,77.286027,29.126555,77.251871,BOB,2024-01-18 10:32:00,Delhi,Delhi,LOW,False,29.1_77.3,5377.79,10,False
CS2024000254,Romance Scam,22686.82,6,28.841932,76.690274,28.004614,76.509087,Axis,2024-02-19 01:45:00,Delhi NCR,Haryana,MEDIUM,False,28.0_76.5,5671.705,1,False
CS2024000255,Investment Scam,24051.36,5,17.257955,78.536891,18.559365,78.468257,BOB,2024-09-07 07:48:00,Hyderabad,Telangana,MEDIUM,False,18.6_78.5,9620.544,7,True
CS2024000256,UPI Fraud,882.94,3,12.910185,77.546347,13.182385,77.195412,Kotak,2024-12-02 08:57:00,Bengaluru,Karnataka,LOW,False,13.2_77.2,618.058,8,False
CS2024000257,UPI Fraud,1047.44,3,18.876054,72.769323,18.806284,72.368713,Kotak,2024-11-12 20:17:00,Mumbai,Maharashtra,LOW,False,18.8_72.4,733.208,20,False
CS2024000258,OLX Scam,5661.88,3,28.518654,77.633259,28.456583,76.853828,PNB,2024-12-19 03:22:00,Delhi NCR,Haryana,LOW,False,28.5_76.9,3963.316,3,False
CS2024000259,UPI Fraud,545.41,4,28.781316,76.820817,28.779455,76.784077,HDFC,2024-01-18 13:58:00,Delhi,Delhi,MEDIUM,True,28.8_76.8,490.86899999999997,13,False
CS2024000260,KYC Fraud,1125.29,4,18.850995,73.068899,18.120677,72.210589,PNB,2024-12-06 00:22:00,Mumbai,Maharashtra,MEDIUM,False,18.1_72.2,618.9095,0,False
CS2024000261,OLX Scam,13483.59,2,18.845093,72.899499,18.377291,73.015732,Axis,2024-02-04 01:12:00,Mumbai,Maharashtra,LOW,False,18.4_73.0,11461.0515,1,True
CS2024000262,Investment Scam,12328.2,7,28.796796,77.5541,27.480948,76.735881,Axis,2024-11-25 10:00:00,Delhi NCR,Haryana,MEDIUM,False,27.5_76.7,1232.820000000001,10,False
CS2024000263,Investment Scam,298473.74,8,28.493277,76.843428,30.694871,78.411097,SBI,2024-03-08 16:39:00,Delhi,Delhi,HIGH,False,30.7_78.4,29847.374,16,False
CS2024000264,UPI Fraud,9149.17,3,18.957219,72.705844,18.965047,73.16378,SBI,2024-07-28 23:31:00,Mumbai,Maharashtra,LOW,False,19.0_73.2,6404.419,23,True
CS2024000265,Investment Scam,14718.5,7,18.809104,72.920558,20.420324,74.327797,SBI,2024-07-05 12:18:00,Mumbai,Maharashtra,MEDIUM,False,20.4_74.3,1471.8500000000013,12,False
CS2024000266,Investment Scam,198114.73,6,19.219941,72.783816,19.696062,75.026735,SBI,2024-11-11 22:53:00,Mumbai,Maharashtra,HIGH,False,19.7_75.0,49528.6825,22,False
CS2024000267,Romance Scam,8925.36,3,28.485132,77.779921,29.476381,77.042934,BOB,2024-04-15 02:34:00,Delhi NCR,Haryana,LOW,False,29.5_77.0,6247.752,2,False
CS2024000268,Investment Scam,143696.43,8,17.322412,78.473665,18.592982,77.544195,Canara,2024-09-09 05:58:00,Hyderabad,Telangana,HIGH,False,18.6_77.5,14369.643,5,False
CS2024000269,KYC Fraud,848.15,4,17.542002,78.335236,16.954085,78.078624,Axis,2024-04-12 04:04:00,Hyderabad,Telangana,MEDIUM,False,17.0_78.1,466.4825,4,False
CS2024000270,OLX Scam,2563.56,3,28.48725,77.153181,28.521755,77.135128,HDFC,2024-02-19 05:00:00,Delhi,Delhi,LOW,True,28.5_77.1,2307.204,5,False
CS2024000271,OLX Scam,20131.69,2,28.693414,76.816501,28.356731,76.269115,PNB,2024-02-22 03:28:00,Delhi,Delhi,LOW,False,28.4_76.3,17111.9365,3,False
CS2024000272,OLX Scam,2809.74,1,12.893551,77.510105,12.69596,77.141162,PNB,2024-05-17 05:49:00,Bengaluru,Karnataka,LOW,False,12.7_77.1,2809.74,5,False
CS2024000273,Lottery Fraud,33555.75,5,28.342276,76.819663,28.663113,76.240246,BOB,2024-08-30 12:20:00,Delhi NCR,Haryana,MEDIUM,False,28.7_76.2,13422.300000000001,12,False
CS2024000274,Romance Scam,2242.6,4,19.13947,72.76557,19.157063,72.782826,Kotak,2024-02-11 05:31:00,Mumbai,Maharashtra,MEDIUM,True,19.2_72.8,2018.34,5,True
CS2024000275,Romance Scam,26162.48,6,28.752542,77.387738,27.863942,76.211038,Kotak,2024-06-10 00:56:00,Delhi,Delhi,MEDIUM,False,27.9_76.2,6540.62,0,False
CS2024000276,Job Fraud,627.49,2,28.573988,76.959647,28.259368,76.738317,PNB,2024-06-23 15:09:00,Delhi,Delhi,LOW,False,28.3_76.7,533.3665,15,True
CS2024000277,Tech Support Fraud,7670.22,2,28.512068,77.72872,28.257118,77.951579,Axis,2024-06-16 16:35:00,Delhi NCR,Haryana,LOW,False,28.3_78.0,6519.687,16,True
CS2024000278,Investment Scam,2532.34,6,12.887914,77.523742,14.044456,76.213467,Kotak,2024-07-08 18:46:00,Bengaluru,Karnataka,MEDIUM,False,14.0_76.2,633.085,18,False
CS2024000279,KYC Fraud,1608.96,3,17.222552,78.473987,17.817168,78.112695,BOB,2024-06-06 13:42:00,Hyderabad,Telangana,LOW,False,17.8_78.1,1126.272,13,False
CS2024000280,OLX Scam,5515.47,2,18.894123,72.778105,18.54067,72.463976,Axis,2024-07-11 03:18:00,Mumbai,Maharashtra,LOW,False,18.5_72.5,4688.1495,3,False
CS2024000281,Tech Support Fraud,8952.55,1,17.588486,78.516448,17.588965,78.490343,Kotak,2024-12-15 14:19:00,Hyderabad,Telangana,LOW,True,17.6_78.5,8057.294999999999,14,True
CS2024000282,Tech Support Fraud,4621.92,3,19.005152,73.084322,18.953228,73.475596,ICICI,2024-07-05 03:28:00,Mumbai,Maharashtra,LOW,False,19.0_73.5,3235.344,3,False
CS2024000283,Job Fraud,672.76,2,28.99009,77.428524,29.286421,77.457748,Canara,2024-03-24 05:00:00,Delhi NCR,Haryana,LOW,False,29.3_77.5,571.846,5,True
CS2024000284,Investment Scam,85853.7,4,18.804943,73.046178,20.532142,72.12392,BOB,2024-08-14 15:11:00,Mumbai,Maharashtra,MEDIUM,False,20.5_72.1,47219.535,15,False
